id,pid,shortname,name,level,pinyin,code,zip_code,first,lng,lat
2409,2367,德阳,德阳市,2,deyang,838,618000,D,104.398651,31.127991
2416,2367,绵阳,绵阳市,2,mianyang,816,621000,M,104.741722,31.46402
2426,2367,广元,广元市,2,guangyuan,839,628000,G,105.829757,32.433668
2434,2367,遂宁,遂宁市,2,suining,825,629000,S,105.571331,30.513311
2440,2367,内江,内江市,2,neijiang,832,641000,N,105.066138,29.58708
2446,2367,乐山,乐山市,2,leshan,833,614000,L,103.761263,29.582024
2458,2367,南充,南充市,2,nanchong,817,637000,N,106.082974,30.795281
2468,2367,眉山,眉山市,2,meishan,28,620020,M,103.831788,30.048318
2475,2367,宜宾,宜宾市,2,yibin,831,644000,Y,104.630825,28.760189
2486,2367,广安,广安市,2,guang'an,826,638000,G,106.633369,30.456398
2493,2367,达州,达州市,2,dazhou,818,635000,D,107.502262,31.209484
2501,2367,雅安,雅安市,2,ya'an,835,625000,Y,103.001033,29.987722
2510,2367,巴中,巴中市,2,bazhong,827,636000,B,106.753669,31.858809
2516,2367,资阳,资阳市,2,ziyang,28,641300,Z,104.641917,30.122211
2521,2367,阿坝,阿坝藏族羌族自治州,2,aba,837,624000,A,102.221374,31.899792
2535,2367,甘孜,甘孜藏族自治州,2,garze,836,626000,G,101.963815,30.050663
2554,2367,凉山,凉山彝族自治州,2,liangshan,834,615000,L,102.258746,27.886762
2573,2572,贵阳,贵阳市,2,guiyang,851,550001,G,106.713478,26.578343
2584,2572,六盘水,六盘水市,2,liupanshui,858,553400,L,104.846743,26.584643
2589,2572,遵义,遵义市,2,zunyi,852,563000,Z,106.937265,27.706626
2604,2572,安顺,安顺市,2,anshun,853,561000,A,105.932188,26.245544
2611,2572,毕节,毕节市,2,bijie,857,551700,B,105.28501,27.301693
2620,2572,铜仁,铜仁市,2,tongren,856,554300,T,109.191555,27.718346
2631,2572,黔西南,黔西南布依族苗族自治州,2,qianxinan,859,562400,Q,104.897971,25.08812
2640,2572,黔东南,黔东南苗族侗族自治州,2,qiandongnan,855,556000,Q,107.977488,26.583352
2657,2572,黔南,黔南布依族苗族自治州,2,qiannan,854,558000,Q,107.517156,26.258219
2671,2670,昆明,昆明市,2,kunming,871,650500,K,102.712251,25.040609
2686,2670,曲靖,曲靖市,2,qujing,874,655000,Q,103.797851,25.501557
2696,2670,玉溪,玉溪市,2,yuxi,877,653100,Y,102.543907,24.350461
2706,2670,保山,保山市,2,baoshan,875,678000,B,99.167133,25.111802
2712,2670,昭通,昭通市,2,zhaotong,870,657000,Z,103.717216,27.336999
2724,2670,丽江,丽江市,2,lijiang,888,674100,L,100.233026,26.872108
2730,2670,普洱,普洱市,2,pu'er,879,665000,P,100.972344,22.777321
2741,2670,临沧,临沧市,2,lincang,883,677000,L,100.08697,23.886567
2750,2670,楚雄,楚雄彝族自治州,2,chuxiong,878,675000,C,101.546046,25.041988
2761,2670,红河,红河哈尼族彝族自治州,2,honghe,873,661400,H,103.384182,23.366775
2775,2670,文山,文山壮族苗族自治州,2,wenshan,876,663000,W,104.24401,23.36951
2784,2670,西双版纳,西双版纳傣族自治州,2,xishuangbanna,691,666100,X,100.797941,22.001724
2788,2670,大理,大理白族自治州,2,dali,872,671000,D,100.240037,25.592765
2801,2670,德宏,德宏傣族景颇族自治州,2,dehong,692,678400,D,98.578363,24.436694
2807,2670,怒江,怒江傈僳族自治州,2,nujiang,886,673100,N,98.854304,25.850949
2812,2670,迪庆,迪庆藏族自治州,2,deqen,887,674400,D,99.706463,27.826853
2817,2816,拉萨,拉萨市,2,lhasa,891,850000,L,91.132212,29.660361
2826,2816,日喀则,日喀则市,2,rikaze,892,857000,R,88.884874,29.263792
2845,2816,昌都,昌都市,2,qamdo,895,854000,C,97.178452,31.136875
2857,2816,山南,山南地区,2,shannan,893,856000,S,91.766529,29.236023
2870,2816,那曲,那曲地区,2,nagqu,896,852000,N,92.060214,31.476004
2882,2816,阿里,阿里地区,2,ngari,897,859000,A,80.105498,32.503187
2890,2816,林芝,林芝地区,2,nyingchi,894,850400,L,94.362348,29.654693
2899,2898,西安,西安市,2,xi'an,29,710003,X,108.948024,34.263161
2913,2898,铜川,铜川市,2,tongchuan,919,727100,T,108.963122,34.90892
2918,2898,宝鸡,宝鸡市,2,baoji,917,721000,B,107.14487,34.369315
2931,2898,咸阳,咸阳市,2,xianyang,29,712000,X,108.705117,34.333439
2946,2898,渭南,渭南市,2,weinan,913,714000,W,109.502882,34.499381
2958,2898,延安,延安市,2,yan'an,911,716000,Y,109.49081,36.596537
2972,2898,汉中,汉中市,2,hanzhong,916,723000,H,107.028621,33.077668
2984,2898,榆林,榆林市,2,yulin,912,719000,Y,109.741193,38.290162
2997,2898,安康,安康市,2,ankang,915,725000,A,109.029273,32.6903
3008,2898,商洛,商洛市,2,shangluo,914,726000,S,109.939776,33.868319
3016,2898,西咸,西咸新区,2,xixian,29,712000,X,108.810654,34.307144
3023,3022,兰州,兰州市,2,lanzhou,931,730030,L,103.823557,36.058039
3032,3022,嘉峪关,嘉峪关市,2,jiayuguan,937,735100,J,98.277304,39.786529
3036,3022,金昌,金昌市,2,jinchang,935,737100,J,102.187888,38.514238
3039,3022,白银,白银市,2,baiyin,943,730900,B,104.173606,36.54568
3045,3022,天水,天水市,2,tianshui,938,741000,T,105.724998,34.578529
3053,3022,武威,武威市,2,wuwei,935,733000,W,102.634697,37.929996
3058,3022,张掖,张掖市,2,zhangye,936,734000,Z,100.455472,38.932897
3065,3022,平凉,平凉市,2,pingliang,933,744000,P,106.684691,35.54279
3073,3022,酒泉,酒泉市,2,jiuquan,937,735000,J,98.510795,39.744023
